ID CIP2,CIP2,ID CIP4,CIP4,ID CIP6,CIP6,ID Year,Year,ID Nation,Nation,ID Degree,Degree,Completions,Slug CIP6,Geography,ID Geography,Slug Geography
"26","Biology","2609","Physiology & Pathology","260908","Exercise Physiology",2017,"2017","01000US","United States",5,"Bachelors Degree",30,"exercise-physiology","Georgia","04000US13","georgia"
"26","Biology","2612","Biotechnology","261201","Biotechnology",2017,"2017","01000US","United States",5,"Bachelors Degree",22,"biotechnology-261201","Georgia","04000US13","georgia"
"26","Biology","2613","Ecology, Evolution, Systematics, & Population Biology","261301","Ecology",2017,"2017","01000US","United States",5,"Bachelors Degree",46,"ecology","Georgia","04000US13","georgia"
"26","Biology","2613","Ecology, Evolution, Systematics, & Population Biology","261302","Marine Biology & Biological Oceonography",2017,"2017","01000US","United States",5,"Bachelors Degree",12,"marine-biology-biological-oceonography","Georgia","04000US13","georgia"
"26","Biology","2613","Ecology, Evolution, Systematics, & Population Biology","261305","Environmental Biology",2017,"2017","01000US","United States",5,"Bachelors Degree",0,"environmental-biology","Georgia","04000US13","georgia"
"26","Biology","2615","Neurobiology & Neurosciences","261501","Neuroscience",2017,"2017","01000US","United States",5,"Bachelors Degree",219,"neuroscience-261501","Georgia","04000US13","georgia"
"26","Biology","2615","Neurobiology & Neurosciences","261599","Other Neurobiology & Neurosciences",2017,"2017","01000US","United States",5,"Bachelors Degree",7,"other-neurobiology-neurosciences","Georgia","04000US13","georgia"
"27","Math & Statistics","2701","Mathematics","270101","General Mathematics",2017,"2017","01000US","United States",5,"Bachelors Degree",493,"general-mathematics","Georgia","04000US13","georgia"
"27","Math & Statistics","2701","Mathematics","270199","Other Mathematics",2017,"2017","01000US","United States",5,"Bachelors Degree",9,"other-mathematics","Georgia","04000US13","georgia"
"27","Math & Statistics","2703","Applied Mathematics","270301","General Applied Mathematics",2017,"2017","01000US","United States",5,"Bachelors Degree",84,"general-applied-mathematics","Georgia","04000US13","georgia"
"27","Math & Statistics","2703","Applied Mathematics","270399","Other Applied Mathematics",2017,"2017","01000US","United States",5,"Bachelors Degree",9,"other-applied-mathematics","Georgia","04000US13","georgia"
"27","Math & Statistics","2705","Statistics","270501","General Statistics",2017,"2017","01000US","United States",5,"Bachelors Degree",57,"general-statistics","Georgia","04000US13","georgia"
"27","Math & Statistics","2705","Statistics","270503","Mathematics & Statistics",2017,"2017","01000US","United States",5,"Bachelors Degree",5,"mathematics-statistics","Georgia","04000US13","georgia"
"27","Math & Statistics","2799","Other Mathematics Studies","279999","Other Mathematics & Statistics",2017,"2017","01000US","United States",5,"Bachelors Degree",2,"other-mathematics-statistics","Georgia","04000US13","georgia"
"30","Interdisciplinary Studies","3000","General Interdisciplinary Studies","300000","General Interdisciplinary Studies",2017,"2017","01000US","United States",5,"Bachelors Degree",100,"general-interdisciplinary-studies-300000","Georgia","04000US13","georgia"
"30","Interdisciplinary Studies","3001","Biological & Physical Sciences","300101","Biological & Physical Sciences",2017,"2017","01000US","United States",5,"Bachelors Degree",90,"biological-physical-sciences-300101","Georgia","04000US13","georgia"
"30","Interdisciplinary Studies","3008","Mathematics & Computer Science","300801","Mathematics & Computer Science",2017,"2017","01000US","United States",5,"Bachelors Degree",13,"mathematics-computer-science-300801","Georgia","04000US13","georgia"
"30","Interdisciplinary Studies","3010","Biopsychology","301001","Biopsychology",2017,"2017","01000US","United States",5,"Bachelors Degree",12,"biopsychology-301001","Georgia","04000US13","georgia"
"30","Interdisciplinary Studies","3012","Historic Preservation & Conservation","301201","Historic Preservation & Conservation",2017,"2017","01000US","United States",5,"Bachelors Degree",10,"historic-preservation-conservation-301201","Georgia","04000US13","georgia"
"30","Interdisciplinary Studies","3013","Medieval & Renaissance Studies","301301","Medieval & Renaissance Studies",2017,"2017","01000US","United States",5,"Bachelors Degree",0,"medieval-renaissance-studies-301301","Georgia","04000US13","georgia"
"30","Interdisciplinary Studies","3015","Science, Technology, & Society","301501","Science, Technology, & Society",2017,"2017","01000US","United States",5,"Bachelors Degree",23,"science-technology-society-301501","Georgia","04000US13","georgia"
"30","Interdisciplinary Studies","3017","Behavioral Sciences","301701","Behavioral Sciences",2017,"2017","01000US","United States",5,"Bachelors Degree",32,"behavioral-sciences-301701","Georgia","04000US13","georgia"
"30","Interdisciplinary Studies","3018","Natural Sciences","301801","Natural Sciences",2017,"2017","01000US","United States",5,"Bachelors Degree",3,"natural-sciences-301801","Georgia","04000US13","georgia"
"30","Interdisciplinary Studies","3019","Nutrition Sciences","301901","Nutrition Sciences",2017,"2017","01000US","United States",5,"Bachelors Degree",47,"nutrition-sciences-301901","Georgia","04000US13","georgia"
"30","Interdisciplinary Studies","3020","International Studies","302001","International & Global Studies",2017,"2017","01000US","United States",5,"Bachelors Degree",46,"international-global-studies","Georgia","04000US13","georgia"
"30","Interdisciplinary Studies","3022","Classical & Ancient Studies","302201","Ancient Civilization Studies",2017,"2017","01000US","United States",5,"Bachelors Degree",0,"ancient-civilization-studies","Georgia","04000US13","georgia"
"30","Interdisciplinary Studies","3022","Classical & Ancient Studies","302202","Classical, Ancient Mediterranean, & Near Eastern Studies & Archeology",2017,"2017","01000US","United States",5,"Bachelors Degree",12,"classical-ancient-mediterranean-near-eastern-studies-archeology","Georgia","04000US13","georgia"
"30","Interdisciplinary Studies","3025","Cognitive Science","302501","Cognitive Science",2017,"2017","01000US","United States",5,"Bachelors Degree",25,"cognitive-science-302501","Georgia","04000US13","georgia"
"30","Interdisciplinary Studies","3033","Sustainability Studies","303301","Sustainability Studies",2017,"2017","01000US","United States",5,"Bachelors Degree",5,"sustainability-studies-303301","Georgia","04000US13","georgia"
"30","Interdisciplinary Studies","3099","Other Interdisciplinary Studies","309999","Other Multidisciplinary Studies",2017,"2017","01000US","United States",5,"Bachelors Degree",546,"other-multidisciplinary-studies","Georgia","04000US13","georgia"
"31","Parks, Recreation, & Leisure","3101","Parks, Recreation, & Leisure Studies","310101","Parks, Recreation, & Leisure Studies",2017,"2017","01000US","United States",5,"Bachelors Degree",64,"parks-recreation-leisure-studies-310101","Georgia","04000US13","georgia"
"31","Parks, Recreation, & Leisure","3103","Parks, Recreation, & Leisure Facilities Management","310301","General Parks, Recreation, & Leisure Facilities Management",2017,"2017","01000US","United States",5,"Bachelors Degree",70,"general-parks-recreation-leisure-facilities-management","Georgia","04000US13","georgia"
"31","Parks, Recreation, & Leisure","3105","Health & Physical Education","310501","General Health & Physical Education",2017,"2017","01000US","United States",5,"Bachelors Degree",98,"general-health-physical-education","Georgia","04000US13","georgia"
"31","Parks, Recreation, & Leisure","3105","Health & Physical Education","310504","Sport & Fitness Management",2017,"2017","01000US","United States",5,"Bachelors Degree",364,"sport-fitness-management","Georgia","04000US13","georgia"
"31","Parks, Recreation, & Leisure","3105","Health & Physical Education","310505","Kinesiology & Exercise Science",2017,"2017","01000US","United States",5,"Bachelors Degree",769,"kinesiology-exercise-science","Georgia","04000US13","georgia"
"31","Parks, Recreation, & Leisure","3105","Health & Physical Education","310599","Other Health & Physical Education",2017,"2017","01000US","United States",5,"Bachelors Degree",36,"other-health-physical-education","Georgia","04000US13","georgia"
"31","Parks, Recreation, & Leisure","3106","Outdoor Education","310601","Outdoor Education",2017,"2017","01000US","United States",5,"Bachelors Degree",16,"outdoor-education-310601","Georgia","04000US13","georgia"
"38","Philosophy and Religious Studies","3800","General Philosophy & Religious Studies","380001","General Philosophy & Religious Studies",2017,"2017","01000US","United States",5,"Bachelors Degree",21,"general-philosophy-religious-studies-380001","Georgia","04000US13","georgia"
"38","Philosophy and Religious Studies","3801","Philosophy","380101","Philosophy",2017,"2017","01000US","United States",5,"Bachelors Degree",173,"philosophy-380101","Georgia","04000US13","georgia"
"38","Philosophy and Religious Studies","3801","Philosophy","380199","Other Philosophy",2017,"2017","01000US","United States",5,"Bachelors Degree",3,"other-philosophy","Georgia","04000US13","georgia"
"38","Philosophy and Religious Studies","3802","Religious Studies","380201","Religious Studies",2017,"2017","01000US","United States",5,"Bachelors Degree",66,"religious-studies-380201","Georgia","04000US13","georgia"
"38","Philosophy and Religious Studies","3802","Religious Studies","380203","Christian Studies",2017,"2017","01000US","United States",5,"Bachelors Degree",5,"christian-studies","Georgia","04000US13","georgia"
"38","Philosophy and Religious Studies","3802","Religious Studies","380206","Judaic Studies",2017,"2017","01000US","United States",5,"Bachelors Degree",5,"judaic-studies","Georgia","04000US13","georgia"
"38","Philosophy and Religious Studies","3802","Religious Studies","380299","Other Religious Studies",2017,"2017","01000US","United States",5,"Bachelors Degree",19,"other-religious-studies","Georgia","04000US13","georgia"
"38","Philosophy and Religious Studies","3899","Other Philosophy & Religious Studies","389999","Other Philosophy & Religious Studies",2017,"2017","01000US","United States",5,"Bachelors Degree",0,"other-philosophy-religious-studies-389999","Georgia","04000US13","georgia"
